time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,0.8375001528640327,1.9174020415565183,24.388296443098703,0.07126753010946629,0.12576702188046696,0.0,-0.5133310397809684,1.1482251082273003,5.94321140735051,0.16155475368616198,0.13072181679938763,0.0,448.43398316946104,451.8744597152881,446.2122819313154,449.7860269835914
3.960000000000003,0.8040544680176119,1.98778323410096,24.747845154556853,0.08060519179855063,0.13334572530065092,0.0,-0.6022313229231547,1.1987373470278648,6.040958734283456,0.13987544080095168,0.11559501055110177,0.0,472.44225651631126,471.2876705252473,472.21569884771975,470.5611435182046
4.020000000000002,0.7652150934762508,2.0613246681059363,25.1125319613845,0.08861632366086525,0.1396840886567592,0.0,-0.6930216888051486,1.2534044207742043,6.1146076409087255,0.1161202036774642,0.059998418261352285,0.0,467.85989239023843,463.51801520783135,467.05076018083514,465.20913845733537
4.080000000000001,0.720833708271441,2.1382873468009813,25.48148263795439,0.09564811393739259,0.1434488219597725,0.0,-0.7866448637588684,1.3126480747481835,6.1831469193603485,0.11926472146922339,0.06773824582689925,0.0,464.5122006050976,465.1215235166026,466.3620669375645,466.61925768672177
4.14,0.6714064607722335,2.218511016590487,25.850086725264916,0.10282293133389775,0.14759319039686947,0.0,-0.861285141954036,1.362038179589062,6.103873807314884,0.12020347246267749,0.07161531158675558,0.0,419.9498822494191,420.290039871312,418.5284878326829,418.6240464906842
4.199999999999998,0.6166257988566695,2.3023703998144325,26.21930855982917,0.11046504067335672,0.1522721347690128,0.0,-0.9650949215860767,1.433950584602317,6.202690990445407,0.13880293883271416,0.08837053405473358,0.0,474.3571527104061,475.64665392937195,475.7132196100641,477.14897860976413
4.259999999999997,0.5559589910769794,2.3903831498072745,26.59157822000833,0.11876729529067553,0.15727672085601796,0.0,-1.0575625208733774,1.5005057660616608,6.205974489086485,0.1374935603145212,0.07097354071635113,0.0,449.15349249892984,447.745539181416,447.38634280804854,447.29730797775306
4.319999999999996,0.48970965260349536,2.48249493989027,26.963692587961884,0.12672212640838953,0.1611806118450847,0.0,-1.1510883313303772,1.5705589331235512,6.197579234948915,0.12030466376136965,0.04936221281314259,0.0,446.04674659780454,444.28092079387386,445.21199676419855,443.8190528421335
4.379999999999995,0.41767701994438206,2.5790263791613843,27.335926587389093,0.13420039550462448,0.16411795461406076,0.0,-1.2502281180050914,1.6477650136355821,6.209850371759265,0.1321306883328127,0.04813034680197597,0.0,451.9226646940067,451.82477465443867,451.6177690710171,452.5845737509468
4.439999999999993,0.33998148566540337,2.6800477003279255,27.70684517117598,0.1419595634530637,0.1668692445944835,0.0,-1.3398761166565838,1.7202352222960957,6.154109441052331,0.12301027458149424,0.04086551401661663,0.0,431.4449797000413,430.83231656653516,430.5745729648579,429.8179657620216
4.499999999999992,0.2570170211069895,2.7854057500980596,28.073489647006046,0.14916858353007179,0.16913222881308432,0.0,-1.4258433895479852,1.792268517480693,6.0675585607337,0.11371677024677197,0.03052959296226103,0.0,419.8558386309089,418.9586577966297,421.4512938970574,420.66091454594397
4.559999999999991,0.1689396708442478,2.895118351256538,28.43445272040988,0.15602657474464454,0.17178294589873389,0.0,-1.5103145705193979,1.8653469976679504,5.964813142867301,0.11544020087515097,0.06279514602466908,0.0,412.95548982544796,415.79375473673144,413.9828696906579,414.1472190950865
4.6199999999999894,0.07515633529246485,3.009843096108963,28.792579576605682,0.16331462722234136,0.1760687143708628,0.0,-1.6161266498909117,1.9593709605808,5.972323531215849,0.13139143439008516,0.08469404845443587,0.0,449.1130592080505,450.8898483750451,450.3237497427205,451.62542114751074
4.679999999999988,-0.02479721589703563,3.130095842114593,29.149672543108565,0.17150063341898658,0.18124912805520754,0.0,-1.7160917504731754,2.049673556047021,5.9305806375843835,0.14497067671461406,0.08944254480970458,0.0,434.9624092743399,435.36630730908007,435.04511480215297,436.19838128412516
4.739999999999987,-0.1305306495572442,3.2556091044694764,29.502574785566278,0.18064182725753497,0.18694835660620512,0.0,-1.8088336209848632,2.1347695626422802,5.832915310652683,0.1640642618024107,0.10424338432331327,0.0,415.90646120179036,417.20931265510325,416.3126461624207,418.0035907477627
4.799999999999986,-0.24242065656959907,3.3868365456098006,29.852167616113242,0.19038673024583463,0.1931117414975434,0.0,-1.9213453046708073,2.240233269221275,5.81969980036645,0.15889895006712915,0.09949736870586953,0.0,444.93978260464377,444.56011876691963,445.88912626995915,445.4918743328613
4.859999999999984,-0.3610514558596306,3.5244329865397095,30.200310209860472,0.19988103583345218,0.19949455297865093,0.0,-2.0335278041832936,2.3470270353585163,5.784677201123383,0.156885360486314,0.11744991254962409,0.0,437.8544310590409,439.35568540105004,439.667882730392,439.52503214523153
4.919999999999983,-0.48727195843203436,3.6693164956628954,30.54987896337628,0.2089183369725598,0.20651671378310077,0.0,-2.174386177593951,2.4831188313059536,5.866469835892073,0.13359190337576263,0.11619590083013988,0.0,476.7139467803005,476.62935522698143,478.727519122119,476.9706960999986
4.979999999999982,-0.6211142409795195,3.8215607190880525,30.899752141850822,0.21663628735177642,0.21362542198368306,0.0,-2.287607095281293,2.59224074254542,5.795762158835558,0.11620731663380739,0.12268818957785588,0.0,429.3520191255551,429.91573169932417,431.84592026248475,430.3921471578401
5.0399999999999805,-0.7633435379729093,3.981917194557912,31.25192801132645,0.2243221734456471,0.2211675058035949,0.0,-2.453945302816198,2.7534202296061014,5.9418286965105604,0.14496730837271218,0.13112844241487925,0.0,499.84709179727344,500.47432836070783,497.83973491418203,499.95262688929176
